0.014, 0.000, 0.000, 0.000, 0.000
0.034, 0.000, 0.000, 0.000, 0.000
0.053, 0.000, 0.000, 0.000, 0.000
0.074, 0.000, 0.000, 0.000, 0.000
0.094, 0.000, 0.000, 0.000, 0.000
0.113, 0.000, 0.000, 0.000, 0.000
0.134, 0.000, 0.000, 0.000, 0.000
0.154, 0.000, 0.000, 0.000, 0.000
0.174, 0.000, 0.000, 0.000, 0.000
0.193, 0.000, 0.000, 0.000, 0.000
0.214, 0.000, 0.000, 0.000, 0.000
0.234, 0.000, 0.000, 0.000, 0.000
0.253, 0.000, 0.000, 0.000, 0.000
0.273, 0.000, 0.000, 0.000, 0.000
0.294, 0.000, 0.000, 0.000, 0.000
0.314, 0.000, 0.000, 0.000, 0.000
0.334, 0.000, 0.000, 0.000, 0.000
0.354, 0.000, 0.000, 0.000, 0.000
0.374, 0.000, 0.000, 0.000, 0.000
0.394, 0.000, 0.000, 0.000, 0.000
0.413, 0.000, 0.000, 0.000, 0.000
0.433, 0.000, 0.000, 0.000, 0.000
0.454, 0.000, 0.000, 0.000, 0.000
0.474, 0.000, 0.000, 0.000, 0.000
0.494, 0.000, 0.000, 0.000, 0.000
0.513, 0.000, 0.000, 0.000, 0.000
0.534, 0.000, 0.000, 0.000, 0.000
0.554, 0.000, 0.000, 0.000, 0.000
0.573, 0.000, 0.000, 0.000, 0.000
0.594, 0.000, 0.000, 0.000, 0.000
0.614, 0.000, 0.000, 0.000, 0.000
0.634, 0.000, 0.000, 0.000, 0.000
0.653, 0.000, 0.000, 0.000, 0.000
0.674, 0.000, 0.000, 0.000, 0.000
0.694, 0.000, 0.000, 0.000, 0.000
0.714, 0.000, 0.000, 0.000, 0.000
0.733, 0.000, 0.000, 0.000, 0.000
0.754, 0.000, 0.000, 0.000, 0.000
0.774, 0.000, 0.000, 0.000, 0.000
0.794, 0.000, 0.000, 0.000, 0.000
0.813, 0.000, 0.000, 0.000, 0.000
0.834, 0.000, 0.000, 0.000, 0.000
0.854, 0.000, 0.000, 0.000, 0.000
0.874, 0.000, 0.000, 0.000, 0.000
0.893, 0.000, 0.000, 0.000, 0.000
0.914, 0.000, 0.000, 0.000, 0.000
0.934, 0.000, 0.000, 0.000, 0.000
0.953, 0.000, 0.000, 0.000, 0.000
0.973, 0.000, 0.000, 0.000, 0.000
0.994, 0.000, 0.000, 0.000, 0.000
