0.011, 0.000, 0.000, 0.000, 0.000
0.032, 0.000, 0.000, 0.000, 0.000
0.052, 0.000, 0.000, 0.000, 0.000
0.072, 0.000, 0.000, 0.000, 0.000
0.092, 0.000, 0.000, 0.000, 0.000
0.112, 0.000, 0.000, 0.000, 0.000
0.131, 0.000, 0.000, 0.000, 0.000
0.152, 0.000, 0.000, 0.000, 0.000
0.172, 0.000, 0.000, 0.000, 0.000
0.192, 0.000, 0.000, 0.000, 0.000
0.212, 0.000, 0.000, 0.000, 0.000
0.231, 0.000, 0.000, 0.000, 0.000
0.252, 0.000, 0.000, 0.000, 0.000
0.272, 0.000, 0.000, 0.000, 0.000
0.292, 0.000, 0.000, 0.000, 0.000
0.312, 0.000, 0.000, 0.000, 0.000
0.332, 0.000, 0.000, 0.000, 0.000
0.352, 0.000, 0.000, 0.000, 0.000
0.372, 0.000, 0.000, 0.000, 0.000
0.392, 0.000, 0.000, 0.000, 0.000
0.412, 0.000, 0.000, 0.000, 0.000
0.432, 0.000, 0.000, 0.000, 0.000
0.452, 0.000, 0.000, 0.000, 0.000
0.472, 0.000, 0.000, 0.000, 0.000
0.491, 0.000, 0.000, 0.000, 0.000
0.512, 0.000, 0.000, 0.000, 0.000
0.532, 0.000, 0.000, 0.000, 0.000
0.552, 0.000, 0.000, 0.000, 0.000
0.571, 0.000, 0.000, 0.000, 0.000
0.592, 0.000, 0.000, 0.000, 0.000
0.612, 0.000, 0.000, 0.000, 0.000
0.632, 0.000, 0.000, 0.000, 0.000
0.652, 0.000, 0.000, 0.000, 0.000
0.672, 0.000, 0.000, 0.000, 0.000
0.692, 0.000, 0.000, 0.000, 0.000
0.712, 0.000, 0.000, 0.000, 0.000
0.732, 0.000, 0.000, 0.000, 0.000
0.752, 0.000, 0.000, 0.000, 0.000
0.772, 0.000, 0.000, 0.000, 0.000
0.792, 0.000, 0.000, 0.000, 0.000
0.811, 0.000, 0.000, 0.000, 0.000
0.832, 0.000, 0.000, 0.000, 0.000
0.852, 0.000, 0.000, 0.000, 0.000
0.872, 0.000, 0.000, 0.000, 0.000
0.892, 0.000, 0.000, 0.000, 0.000
0.912, 0.000, 0.000, 0.000, 0.000
0.932, 0.000, 0.000, 0.000, 0.000
0.952, 0.000, 0.000, 0.000, 0.000
0.972, 0.000, 0.000, 0.000, 0.000
0.992, 0.000, 0.000, 0.000, 0.000
1.012, 0.000, 0.000, 0.000, 0.000
1.032, 0.000, 0.000, 0.000, 0.000
1.052, 0.000, 0.000, 0.000, 0.000
1.072, 0.000, 0.000, 0.000, 0.000
1.092, 0.000, 0.000, 0.000, 0.000
1.112, 0.000, 0.000, 0.000, 0.000
1.131, 0.000, 0.000, 0.000, 0.000
1.152, 0.000, 0.000, 0.000, 0.000
1.172, 0.000, 0.000, 0.000, 0.000
1.192, 0.000, 0.000, 0.000, 0.000
1.211, 0.000, 0.000, 0.000, 0.000
1.232, 0.000, 0.000, 0.000, 0.000
1.252, 0.000, 0.000, 0.000, 0.000
1.272, 0.000, 0.000, 0.000, 0.000
1.292, 0.000, 0.000, 0.000, 0.000
1.312, 0.000, 0.000, 0.000, 0.000
1.332, 0.000, 0.000, 0.000, 0.000
1.352, 0.000, 0.000, 0.000, 0.000
1.372, 0.000, 0.000, 0.000, 0.000
1.392, 0.000, 0.000, 0.000, 0.000
1.412, 0.000, 0.000, 0.000, 0.000
1.432, 0.000, 0.000, 0.000, 0.000
1.452, 0.000, 0.000, 0.000, 0.000
1.472, 0.000, 0.000, 0.000, 0.000
1.492, 0.000, 0.000, 0.000, 0.000
1.512, 0.000, 0.000, 0.000, 0.000
1.532, 0.000, 0.000, 0.000, 0.000
1.552, 0.000, 0.000, 0.000, 0.000
1.572, 0.000, 0.000, 0.000, 0.000
1.592, 0.000, 0.000, 0.000, 0.000
1.612, 0.000, 0.000, 0.000, 0.000
1.632, 0.000, 0.000, 0.000, 0.000
1.652, 0.000, 0.000, 0.000, 0.000
1.672, 0.000, 0.000, 0.000, 0.000
1.692, 0.000, 0.000, 0.000, 0.000
1.712, 0.000, 0.000, 0.000, 0.000
1.732, 0.000, 0.000, 0.000, 0.000
1.752, 0.000, 0.000, 0.000, 0.000
1.772, 0.000, 0.000, 0.000, 0.000
1.792, 0.000, 0.000, 0.000, 0.000
1.812, 0.000, 0.000, 0.000, 0.000
1.832, 0.000, 0.000, 0.000, 0.000
1.852, 0.000, 0.000, 0.000, 0.000
1.872, 0.000, 0.000, 0.000, 0.000
1.892, 0.000, 0.000, 0.000, 0.000
1.912, 0.000, 0.000, 0.000, 0.000
1.932, 0.000, 0.000, 0.000, 0.000
1.951, 0.000, 0.000, 0.000, 0.000
1.972, 0.000, 0.000, 0.000, 0.000
1.992, 0.000, 0.000, 0.000, 0.000
2.012, 0.000, 0.000, 0.000, 0.000
2.032, 0.000, 0.000, 0.000, 0.000
2.052, 0.000, 0.000, 0.000, 0.000
2.072, 0.000, 0.000, 0.000, 0.000
2.092, 0.000, 0.000, 0.000, 0.000
2.112, 0.000, 0.000, 0.000, 0.000
2.132, 0.000, 0.000, 0.000, 0.000
2.152, 0.000, 0.000, 242.881, 0.000
2.172, 0.000, 0.000, 486.039, 0.000
2.191, 0.000, 0.000, 716.000, 0.000
2.212, 0.000, 0.000, 958.829, 0.000
2.232, 0.000, 0.000, 1201.647, 0.000
2.252, 0.000, 0.000, 1444.688, 0.000
2.271, 0.000, 0.000, 1676.084, 0.000
2.292, 0.000, 0.000, 1919.689, 0.000
2.312, 0.000, 0.000, 2163.031, 0.000
2.332, 0.000, 0.000, 2406.011, 0.000
2.351, 0.000, 0.000, 2636.870, 0.000
2.372, 0.000, 0.000, 2880.372, 0.000
2.392, 0.000, 0.000, 3124.678, 0.000
2.412, 0.000, 0.000, 3367.656, 0.000
2.432, 0.000, 0.000, 3598.703, 0.000
2.452, 0.000, 0.000, 3841.018, 0.000
2.472, 0.000, 0.000, 4084.599, 0.000
2.492, 0.000, 0.000, 4326.937, 0.000
2.511, 0.000, 0.000, 4558.027, 0.000
2.532, 0.000, 0.000, 4800.871, 0.000
2.552, 0.000, 0.000, 5043.336, 0.000
2.572, 0.000, 0.000, 5285.908, 0.000
2.591, 0.000, 0.000, 5516.195, 0.000
2.612, 0.000, 0.000, 5759.431, 0.000
2.632, 0.000, 0.000, 6002.981, 0.000
2.652, 0.000, 0.000, 6246.317, 0.000
2.671, 0.000, 0.000, 6476.226, 0.000
2.692, 0.000, 0.000, 6719.622, 0.000
2.712, 0.000, 0.000, 6962.608, 0.000
2.732, 0.000, 0.000, 7205.569, 0.000
2.752, 0.000, 0.000, 7448.750, 0.000
2.772, 0.000, 0.000, 7679.578, 0.000
2.792, 0.000, 0.000, 7922.438, 0.000
2.812, 0.000, 0.000, 8165.694, 0.000
2.831, 0.000, 0.000, 8396.063, 0.000
2.852, 0.000, 0.000, 8639.125, 0.000
2.872, 0.000, 0.000, 8881.975, 0.000
2.892, 0.000, 0.000, 9124.387, 0.000
2.912, 0.000, 0.000, 9367.562, 0.000
2.932, 0.000, 0.000, 9598.742, 0.000
2.952, 0.000, 0.000, 9841.812, 0.000
2.972, 0.000, 0.000, 10084.641, 0.000
2.992, 0.000, 0.000, 10328.079, 0.000
3.012, 0.000, 0.000, 10559.630, 0.000
3.032, 0.000, 0.000, 10802.477, 0.000
3.052, 0.000, 0.000, 11045.890, 0.000
3.071, 0.000, 0.000, 11276.565, 0.000
3.092, 0.000, 0.000, 11519.855, 0.000
3.112, 0.000, 0.000, 11762.919, 0.000
3.132, 0.000, 0.000, 12006.389, 0.000
3.151, 0.000, 0.000, 12236.718, 0.000
3.172, 0.000, 0.000, 12479.768, 0.000
3.192, 0.000, 0.000, 12722.371, 0.000
3.212, 0.000, 0.000, 12965.941, 0.000
3.232, 0.000, 0.000, 13208.754, 0.000
3.252, 0.000, 0.000, 13439.976, 0.000
3.272, 0.000, 0.000, 13683.017, 0.000
3.292, 0.000, 0.000, 13927.525, 0.000
3.312, 0.000, 0.000, 14158.610, 0.000
3.332, 0.000, 0.000, 14401.895, 0.000
3.352, 0.000, 0.000, 14644.921, 0.000
3.372, 0.000, 0.000, 14888.202, 0.000
3.392, 0.000, 0.000, 15120.749, 0.000
3.412, 0.000, 0.000, 15365.684, 0.000
3.431, 0.000, 0.000, 15595.981, 0.000
3.452, 0.000, 0.000, 15839.003, 0.000
3.472, 0.000, 0.000, 16081.979, 0.000
3.492, 0.000, 0.000, 16327.097, 0.000
3.511, 0.000, 0.000, 16558.055, 0.000
3.532, 0.000, 0.000, 16801.018, 0.000
3.552, 0.000, 0.000, 17044.404, 0.000
3.572, 0.000, 0.000, 17287.691, 0.000
3.592, 0.000, 0.000, 17518.459, 0.000
3.612, 0.000, 0.000, 17761.025, 0.000
3.632, 0.000, 0.000, 18004.158, 0.000
3.652, 0.000, 0.000, 18247.354, 0.000
3.672, 0.000, 0.000, 18478.639, 0.000
3.692, 0.000, 0.000, 18721.641, 0.000
3.712, 0.000, 0.000, 18964.256, 0.000
3.732, 0.000, 0.000, 19207.646, 0.000
3.752, 0.000, 0.000, 19439.018, 0.000
3.772, 0.000, 0.000, 19682.184, 0.000
3.792, 0.000, 0.000, 19925.045, 0.000
3.812, 0.000, 0.000, 20167.660, 0.000
3.832, 0.000, 0.000, 20398.385, 0.000
3.852, 0.000, 0.000, 20641.936, 0.000
3.872, 0.000, 0.000, 20884.959, 0.000
3.892, 0.000, 0.000, 21127.680, 0.000
3.912, 0.000, 0.000, 21358.400, 0.000
3.932, 0.000, 0.000, 21601.055, 0.000
3.952, 0.000, 0.000, 21844.527, 0.000
3.972, 0.000, 0.000, 22088.389, 0.000
3.992, 0.000, 0.000, 22319.477, 0.000
4.012, 0.000, 0.000, 22562.307, 0.000
4.032, 0.000, 0.000, 22805.164, 0.000
4.052, 0.000, 0.000, 23048.643, 0.000
4.072, 0.000, 0.000, 23279.645, 0.000
4.092, 0.000, 0.000, 23522.299, 0.000
4.112, 0.000, 0.000, 23765.045, 0.000
4.132, 0.000, 0.000, 24007.641, 0.000
4.152, 0.000, 0.000, 24238.779, 0.000
4.172, 0.000, 0.000, 24482.633, 0.000
4.192, 0.000, 0.000, 24725.211, 0.000
4.212, 0.000, 0.000, 24967.820, 0.000
4.232, 0.000, 0.000, 25198.836, 0.000
4.252, 0.000, 0.000, 25441.660, 0.000
4.272, 0.000, 0.000, 25684.416, 0.000
4.292, 0.000, 0.000, 25926.977, 0.000
4.311, 0.000, 0.000, 26157.719, 0.000
4.332, 0.000, 0.000, 26400.479, 0.000
4.352, 0.000, 0.000, 26643.398, 0.000
4.372, 0.000, 0.000, 26887.074, 0.000
4.392, 0.000, 0.000, 27119.234, 0.000
4.412, 0.000, 0.000, 27362.613, 0.000
4.432, 0.000, 0.000, 27605.363, 0.000
4.452, 0.000, 0.000, 27848.732, 0.000
4.472, 0.000, 0.000, 28079.604, 0.000
4.492, 0.000, 0.000, 28322.850, 0.000
4.512, 0.000, 0.000, 28565.688, 0.000
4.532, 0.000, 0.000, 28808.742, 0.000
4.552, 0.000, 0.000, 29039.277, 0.000
4.572, 0.000, 0.000, 29281.949, 0.000
4.592, 0.000, 0.000, 29524.641, 0.000
4.612, 0.000, 0.000, 29767.602, 0.000
4.632, 0.000, 0.000, 29998.578, 0.000
4.652, 0.000, 0.000, 30241.490, 0.000
4.672, 0.000, 0.000, 30484.711, 0.000
4.692, 0.000, 0.000, 30727.670, 0.000
4.712, 0.000, 0.000, 30958.721, 0.000
4.732, 0.000, 0.000, 31201.480, 0.000
4.752, 0.000, 0.000, 31444.498, 0.000
4.772, 0.000, 0.000, 31687.227, 0.000
4.792, 0.000, 0.000, 31918.744, 0.000
4.812, 0.000, 0.000, 32162.193, 0.000
4.832, 0.000, 0.000, 32405.189, 0.000
4.852, 0.000, 0.000, 32648.408, 0.000
4.871, 0.000, 0.000, 32878.793, 0.000
4.892, 0.000, 0.000, 33121.059, 0.000
4.912, 0.000, 0.000, 33364.223, 0.000
4.932, 0.000, 0.000, 33607.574, 0.000
4.952, 0.000, 0.000, 33839.176, 0.000
4.972, 0.000, 0.000, 34082.426, 0.000
4.992, 0.000, 0.000, 34325.621, 0.000
5.011, 0.000, 0.000, 34556.047, 0.000
5.032, 0.000, 0.000, 34799.234, 0.000
5.052, 0.000, 0.000, 35042.711, 0.000
5.072, 0.000, 0.000, 35285.141, 0.000
5.092, 0.000, 0.000, 35527.836, 0.000
5.112, 0.000, 0.000, 35758.742, 0.000
5.132, 0.000, 0.000, 36001.660, 0.000
5.152, 0.000, 0.000, 36244.379, 0.000
5.172, 0.000, 0.000, 36487.293, 0.000
5.192, 0.000, 0.000, 36718.410, 0.000
5.212, 0.000, 0.000, 36961.762, 0.000
5.232, 0.000, 0.000, 37204.809, 0.000
5.252, 0.000, 0.000, 37448.207, 0.000
5.272, 0.000, 0.000, 37679.477, 0.000
5.292, 0.000, 0.000, 37922.523, 0.000
5.312, 0.000, 0.000, 38167.188, 0.000
5.332, 0.000, 0.000, 38398.188, 0.000
5.352, 0.000, 0.000, 38640.969, 0.000
5.372, 0.000, 0.000, 38884.254, 0.000
5.392, 0.000, 0.000, 39127.148, 0.000
5.411, 0.000, 0.000, 39357.734, 0.000
5.432, 0.000, 0.000, 39600.871, 0.000
5.452, 0.000, 0.000, 39843.605, 0.000
5.472, 0.000, 0.000, 40086.797, 0.000
5.492, 0.000, 0.000, 40318.820, 0.000
5.512, 0.000, 0.000, 40566.215, 0.000
5.531, 0.000, 0.000, 40796.230, 0.000
5.552, 0.000, 0.000, 41039.504, 0.000
5.572, 0.000, 0.000, 41282.945, 0.000
5.592, 0.000, 0.000, 41525.695, 0.000
5.612, 0.000, 0.000, 41768.582, 0.000
5.632, 0.000, 0.000, 41999.824, 0.000
5.652, 0.000, 0.000, 42242.512, 0.000
5.672, 0.000, 0.000, 42485.895, 0.000
5.691, 0.000, 0.000, 42716.191, 0.000
5.712, 0.000, 0.000, 42959.160, 0.000
5.732, 0.000, 0.000, 43201.750, 0.000
5.772, -7.843, 3.075, 42657.426, 44.315
5.792, -8.853, 2.545, 42384.914, 27.419
5.812, -8.782, 2.609, 42361.750, 19.755
5.832, -8.950, 2.871, 42230.734, 17.691
5.853, -8.999, 2.873, 42276.418, 21.752
5.872, -9.403, 2.752, 42102.516, 21.057
5.892, -10.000, 2.629, 41493.590, 16.589
5.912, -10.000, 2.587, 41822.293, 18.327
5.932, -10.000, 2.098, 41621.406, 21.393
5.952, -10.000, 2.279, 41806.492, 18.567
5.972, -9.887, 2.515, 41840.492, 16.593
5.992, -10.000, 2.200, 41540.637, 16.583
6.012, -9.869, 2.351, 41510.070, 16.336
6.032, -9.750, 2.483, 41328.570, 13.545
6.052, -9.543, 2.286, 41380.352, 15.350
6.072, -9.144, 2.032, 41238.848, 12.776
6.092, -8.545, 2.151, 41163.816, 8.350
6.112, -8.392, 2.135, 41128.902, 12.301
6.132, -7.952, 2.059, 41040.711, 10.152
6.151, -7.594, 2.027, 40773.887, 8.172
6.172, -7.233, 1.848, 40731.273, 9.529
6.192, -6.476, 1.517, 40520.656, 6.179
6.212, -6.070, 1.366, 40326.582, 6.411
6.232, -5.918, 1.520, 40393.449, 9.782
6.252, -5.403, 1.396, 40306.668, 5.264
6.272, -4.416, 1.092, 40222.223, 2.945
6.292, -3.792, 0.845, 39953.113, 3.511
6.312, -3.444, 0.818, 39960.914, 2.890
6.332, -3.396, 0.560, 39792.773, 4.696
6.352, -2.757, 0.591, 39825.207, 0.571
6.371, -2.654, 0.216, 39700.195, 4.320
6.392, -1.380, -0.146, 39608.781, -1.009
6.412, -0.878, -0.088, 39811.598, 0.955
6.432, -0.812, -0.317, 39451.668, 2.335
6.452, -0.326, -0.417, 39550.930, 0.154
6.472, -0.222, -0.660, 39283.129, -3.312
6.492, 0.843, -0.714, 39587.188, 4.151
6.512, 1.384, -0.941, 39591.730, -1.472
6.532, 1.355, -1.014, 39537.387, 0.583
6.552, 1.898, -1.426, 39379.879, 1.237
6.572, 2.210, -1.594, 39294.676, 2.973
6.592, 2.641, -1.701, 39283.395, 2.494
6.612, 2.917, -1.790, 39348.816, 2.969
6.632, 3.496, -1.754, 39431.215, 0.485
6.652, 3.597, -1.772, 39542.844, 2.802
6.672, 3.943, -1.802, 39725.121, 1.907
6.692, 4.127, -1.900, 39773.344, 1.583
6.712, 4.044, -1.917, 39733.438, 3.641
6.732, 4.033, -1.994, 39717.008, 3.690
6.751, 4.290, -2.187, 39693.270, 2.137
6.772, 4.250, -2.154, 39694.297, 3.684
6.792, 4.412, -2.108, 39806.164, 5.293
6.812, 4.447, -2.141, 39771.922, 4.477
6.832, 4.055, -2.240, 39762.215, 3.163
6.852, 4.208, -2.289, 39777.664, 6.441
6.872, 4.031, -2.374, 39691.043, 3.617
6.892, 3.873, -2.441, 39809.449, 6.148
6.911, 3.808, -2.469, 39751.293, 6.207
6.932, 3.727, -2.227, 40004.441, 5.712
6.952, 3.426, -2.387, 39921.617, 3.932
6.972, 3.174, -2.446, 39988.234, 6.607
6.992, 3.075, -2.450, 40056.969, 5.709
7.012, 2.855, -2.451, 40036.879, 5.043
7.032, 2.809, -2.575, 40090.988, 5.372
7.052, 2.510, -2.562, 40117.055, 5.274
7.072, 2.396, -2.669, 40183.133, 5.599
7.092, 1.956, -2.610, 40312.023, 4.937
7.112, 1.776, -2.595, 40306.551, 4.237
7.131, 1.561, -2.562, 40389.770, 5.251
7.152, 1.279, -2.617, 40436.461, 4.483
7.172, 1.131, -2.682, 40518.922, 3.681
7.192, 0.596, -2.709, 40575.672, 4.180
7.212, 0.456, -2.639, 40587.570, 2.812
7.232, 0.345, -2.703, 40674.199, 3.739
7.252, 0.145, -2.637, 40709.191, 3.162
7.272, -0.071, -2.704, 40735.391, 2.140
7.292, -0.447, -2.581, 40764.539, 1.602
7.312, -0.613, -2.567, 40793.789, 3.042
7.332, -0.773, -2.496, 40803.559, 1.656
7.352, -0.956, -2.537, 40819.277, -0.084
7.372, -0.952, -2.435, 40882.785, 1.749
7.392, -1.226, -2.384, 40852.121, 0.432
7.411, -1.412, -2.430, 40889.488, 1.647
7.432, -1.370, -2.139, 40990.059, 1.117
7.452, -1.431, -2.188, 41113.340, 2.394
7.472, -1.540, -2.150, 41020.887, -0.633
7.491, -1.622, -1.925, 40975.832, 0.795
7.512, -1.518, -1.959, 41039.465, 1.131
7.532, -1.606, -1.713, 40951.906, 0.682
7.552, -1.705, -1.677, 40904.465, 0.496
7.572, -1.823, -1.643, 40811.477, 0.580
7.592, -1.946, -1.454, 40626.590, -0.191
7.612, -1.799, -1.333, 40812.785, 1.512
7.632, -1.990, -1.310, 40800.797, -0.333
7.652, -1.913, -1.213, 40783.512, 1.389
