0.023, 0.000, 0.000, 0.000, 0.000
0.043, 0.000, 0.000, 0.000, 0.000
0.063, 0.000, 0.000, 0.000, 0.000
0.083, 0.000, 0.000, 0.000, 0.000
0.103, 0.000, 0.000, 0.000, 0.000
0.123, 0.000, 0.000, 0.000, 0.000
0.143, 0.000, 0.000, 0.000, 0.000
0.163, 0.000, 0.000, 0.000, 0.000
0.183, 0.000, 0.000, 0.000, 0.000
0.203, 0.000, 0.000, 0.000, 0.000
0.223, 0.000, 0.000, 0.000, 0.000
0.243, 0.000, 0.000, 0.000, 0.000
0.263, 0.000, 0.000, 0.000, 0.000
0.283, 0.000, 0.000, 0.000, 0.000
0.303, 0.000, 0.000, 0.000, 0.000
0.323, 0.000, 0.000, 0.000, 0.000
0.343, 0.000, 0.000, 0.000, 0.000
0.363, 0.000, 0.000, 0.000, 0.000
0.383, 0.000, 0.000, 0.000, 0.000
0.403, 0.000, 0.000, 0.000, 0.000
0.423, 0.000, 0.000, 0.000, 0.000
0.443, 0.000, 0.000, 0.000, 0.000
0.463, 0.000, 0.000, 0.000, 0.000
0.483, 0.000, 0.000, 0.000, 0.000
0.503, 0.000, 0.000, 0.000, 0.000
0.523, 0.000, 0.000, 0.000, 0.000
0.543, 0.000, 0.000, 0.000, 0.000
0.563, 0.000, 0.000, 0.000, 0.000
0.583, 0.000, 0.000, 0.000, 0.000
0.604, 0.000, 0.000, 0.000, 0.000
0.623, 0.000, 0.000, 0.000, 0.000
0.643, 0.000, 0.000, 0.000, 0.000
0.663, 0.000, 0.000, 0.000, 0.000
0.683, 0.000, 0.000, 0.000, 0.000
0.703, 0.000, 0.000, 0.000, 0.000
0.723, 0.000, 0.000, 0.000, 0.000
0.743, 0.000, 0.000, 0.000, 0.000
0.763, 0.000, 0.000, 0.000, 0.000
0.784, 0.000, 0.000, 0.000, 0.000
0.803, 0.000, 0.000, 0.000, 0.000
0.823, 0.000, 0.000, 0.000, 0.000
0.843, 0.000, 0.000, 0.000, 0.000
0.864, 0.000, 0.000, 0.000, 0.000
0.883, 0.000, 0.000, 0.000, 0.000
0.903, 0.000, 0.000, 0.000, 0.000
0.923, 0.000, 0.000, 0.000, 0.000
0.944, 0.000, 0.000, 0.000, 0.000
0.963, 0.000, 0.000, 0.000, 0.000
0.983, 0.000, 0.000, 0.000, 0.000
1.003, 0.000, 0.000, 0.000, 0.000
1.023, 0.000, 0.000, 0.000, 0.000
1.043, 0.000, 0.000, 0.000, 0.000
1.063, 0.000, 0.000, 0.000, 0.000
1.083, 0.000, 0.000, 0.000, 0.000
1.104, 0.000, 0.000, 0.000, 0.000
1.123, 0.000, 0.000, 0.000, 0.000
1.143, 0.000, 0.000, 0.000, 0.000
1.163, 0.000, 0.000, 0.000, 0.000
1.183, 0.000, 0.000, 0.000, 0.000
1.203, 0.000, 0.000, 0.000, 0.000
1.223, 0.000, 0.000, 0.000, 0.000
1.243, 0.000, 0.000, 0.000, 0.000
1.263, 0.000, 0.000, 0.000, 0.000
1.283, 0.000, 0.000, 0.000, 0.000
1.303, 0.000, 0.000, 0.000, 0.000
1.323, 0.000, 0.000, 0.000, 0.000
1.343, 0.000, 0.000, 0.000, 0.000
1.363, 0.000, 0.000, 0.000, 0.000
1.383, 0.000, 0.000, 0.000, 0.000
1.403, 0.000, 0.000, 0.000, 0.000
1.423, 0.000, 0.000, 0.000, 0.000
1.443, 0.000, 0.000, 0.000, 0.000
1.463, 0.000, 0.000, 0.000, 0.000
1.483, 0.000, 0.000, 0.000, 0.000
1.504, 0.000, 0.000, 0.000, 0.000
1.523, 0.000, 0.000, 0.000, 0.000
1.543, 0.000, 0.000, 0.000, 0.000
1.563, 0.000, 0.000, 0.000, 0.000
1.584, 0.000, 0.000, 0.000, 0.000
1.603, 0.000, 0.000, 0.000, 0.000
1.623, 0.000, 0.000, 0.000, 0.000
1.643, 0.000, 0.000, 0.000, 0.000
1.663, 0.000, 0.000, 0.000, 0.000
1.683, 0.000, 0.000, 0.000, 0.000
1.703, 0.000, 0.000, 0.000, 0.000
1.723, 0.000, 0.000, 0.000, 0.000
